id,source,timestamp,multiplier,color,band,points,source_file,ingest_method,created_at
50599,aviator,2026-07-28T04:59:15.049+00:00,1.49,blue,floor,117.259,chain:a95f1463a6f9,live-feed,2026-07-28T04:59:15.049+00:00
50600,aviator,2026-07-28T04:59:15.563+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1785214755563.json,file,2026-07-28T04:59:16.188+00:00
50601,aviator,2026-07-28T04:59:19.284+00:00,2.1,purple,base,132.112,chain:c514dc748731,live-feed,2026-07-28T04:59:19.284+00:00
50602,aviator,2026-07-28T04:59:24.694+00:00,3.35,purple,mid,152.325,chain:4a0d01edead1,live-feed,2026-07-28T04:59:24.694+00:00
50603,aviator,2026-07-28T04:59:30.326+00:00,38.14,pink,moonshot,257.597,chain:0aa75a3b659c,live-feed,2026-07-28T04:59:30.326+00:00
50604,aviator,2026-07-28T04:59:29.671+00:00,1.41,"rgb(52, 180, 255)",floor,114.871,momento_rounds_aviator_1785214769671.json,file,2026-07-28T04:59:30.649+00:00
50605,aviator,2026-07-28T04:59:35.984+00:00,1.42,blue,floor,115.177,chain:a9b0bae52419,live-feed,2026-07-28T04:59:35.984+00:00
50606,aviator,2026-07-28T04:59:42.942+00:00,2.77,purple,base,144.097,chain:a23c2b08ff06,live-feed,2026-07-28T04:59:42.942+00:00
50607,aviator,2026-07-28T04:59:49.720+00:00,1.19,blue,dust,107.529,chain:923e6c9b34c4,live-feed,2026-07-28T04:59:49.720+00:00
50608,aviator,2026-07-28T04:59:55.216+00:00,2.51,purple,base,139.831,chain:4c7f8db51979,live-feed,2026-07-28T04:59:55.216+00:00
50609,aviator,2026-07-28T05:00:00.444+00:00,8.45,purple,high,192.369,chain:1ce8b5091a62,live-feed,2026-07-28T05:00:00.444+00:00
50610,aviator,2026-07-28T05:00:00.239+00:00,5.84,"rgb(145, 62, 248)",high,176.379,momento_rounds_aviator_1785214800239.json,file,2026-07-28T05:00:01.343+00:00
50611,aviator,2026-07-28T05:00:06.969+00:00,4.09,purple,mid,160.963,chain:d0dcdfaa2bd7,live-feed,2026-07-28T05:00:06.969+00:00
50612,aviator,2026-07-28T05:00:14.704+00:00,1.18,blue,dust,107.164,chain:6fcc9eab607a,live-feed,2026-07-28T05:00:14.704+00:00
50613,aviator,2026-07-28T05:00:20.531+00:00,2.46,"rgb(145, 62, 248)",base,138.96,momento_rounds_aviator_1785214820531.json,file,2026-07-28T05:00:21.853+00:00
50614,aviator,2026-07-28T05:00:22.007+00:00,35.9,pink,moonshot,254.977,chain:67e7c80d71c3,live-feed,2026-07-28T05:00:22.007+00:00
50615,aviator,2026-07-28T05:00:29.521+00:00,1.23,blue,floor,108.96,chain:0a9aa16f6aec,live-feed,2026-07-28T05:00:29.521+00:00
50616,aviator,2026-07-28T05:00:34.868+00:00,2.4,purple,base,137.891,chain:9ff16d0771dc,live-feed,2026-07-28T05:00:34.868+00:00
50617,aviator,2026-07-28T05:00:40.287+00:00,1.76,blue,low,124.467,chain:e1b96149ca81,live-feed,2026-07-28T05:00:40.287+00:00
50618,aviator,2026-07-28T05:00:46.185+00:00,1.19,blue,dust,107.529,chain:4ea5eade226d,live-feed,2026-07-28T05:00:46.186+00:00
50619,aviator,2026-07-28T05:00:44.832+00:00,3.52,"rgb(145, 62, 248)",mid,154.467,momento_rounds_aviator_1785214844833.json,file,2026-07-28T05:00:46.563+00:00
50620,aviator,2026-07-28T05:00:50.542+00:00,6.56,purple,high,181.411,chain:6f5a2035286d,live-feed,2026-07-28T05:00:50.542+00:00
50621,aviator,2026-07-28T05:00:57.217+00:00,1.37,blue,floor,113.625,chain:7df57578c21d,live-feed,2026-07-28T05:00:57.217+00:00
50622,aviator,2026-07-28T05:01:00.029+00:00,1.65,"rgb(52, 180, 255)",low,121.674,momento_rounds_aviator_1785214860029.json,file,2026-07-28T05:01:01.194+00:00
50623,aviator,2026-07-28T05:01:04.694+00:00,9.08,purple,high,195.481,chain:8b066a2448b8,live-feed,2026-07-28T05:01:04.694+00:00
50624,aviator,2026-07-28T05:01:11.354+00:00,6.07,purple,high,178.051,chain:256e72e19af3,live-feed,2026-07-28T05:01:11.354+00:00
50625,aviator,2026-07-28T05:01:10.035+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1785214870035.json,file,2026-07-28T05:01:11.673+00:00
50626,aviator,2026-07-28T05:01:17.343+00:00,29.31,pink,moonshot,246.2,chain:e53fd5bd8798,live-feed,2026-07-28T05:01:17.344+00:00
50627,aviator,2026-07-28T05:01:25.106+00:00,9.14,purple,high,195.766,chain:9b2c9534e104,live-feed,2026-07-28T05:01:25.106+00:00
50628,aviator,2026-07-28T05:01:31.609+00:00,15.74,pink,ignition,219.291,chain:2c1037fa0aa2,live-feed,2026-07-28T05:01:31.609+00:00
50629,aviator,2026-07-28T05:01:30.320+00:00,1.85,"rgb(52, 180, 255)",low,126.626,momento_rounds_aviator_1785214890320.json,file,2026-07-28T05:01:32.461+00:00
50630,aviator,2026-07-28T05:01:36.659+00:00,5.55,purple,high,174.175,chain:4b8b53d784db,live-feed,2026-07-28T05:01:36.660+00:00
50631,aviator,2026-07-28T05:01:44.519+00:00,1.76,blue,low,124.467,chain:91d79ce4d687,live-feed,2026-07-28T05:01:44.519+00:00
50632,aviator,2026-07-28T05:01:50.458+00:00,1.58,blue,low,119.798,chain:af76d2764bc6,live-feed,2026-07-28T05:01:50.458+00:00
50633,aviator,2026-07-28T05:01:55.728+00:00,137.71,pink,cosmic,313.165,chain:7fdeb77cbee5,live-feed,2026-07-28T05:01:55.728+00:00
50634,aviator,2026-07-28T05:01:56.841+00:00,4.1,"rgb(145, 62, 248)",mid,161.069,momento_rounds_aviator_1785214916841.json,file,2026-07-28T05:01:58.957+00:00
50635,aviator,2026-07-28T05:02:03.552+00:00,6.68,purple,high,182.195,chain:78027d9867c3,live-feed,2026-07-28T05:02:03.552+00:00
50636,aviator,2026-07-28T05:02:09.466+00:00,2.34,purple,base,136.795,chain:9f4f25813e3e,live-feed,2026-07-28T05:02:09.466+00:00
50637,aviator,2026-07-28T05:02:10.855+00:00,1.46,"rgb(52, 180, 255)",floor,116.379,momento_rounds_aviator_1785214930855.json,file,2026-07-28T05:02:11.416+00:00
50638,aviator,2026-07-28T05:02:14.163+00:00,1.86,blue,low,126.859,chain:5ae2e1abfd69,live-feed,2026-07-28T05:02:14.163+00:00
50639,aviator,2026-07-28T05:02:20.751+00:00,2.67,purple,base,142.505,chain:b6ce88056fb8,live-feed,2026-07-28T05:02:20.751+00:00
50640,aviator,2026-07-28T05:02:22.050+00:00,1.11,"rgb(52, 180, 255)",dust,104.517,momento_rounds_aviator_1785214942050.json,file,2026-07-28T05:02:23.892+00:00
50641,aviator,2026-07-28T05:02:27.395+00:00,1.06,blue,dust,102.522,chain:db8c94a4fbd7,live-feed,2026-07-28T05:02:27.395+00:00
50642,aviator,2026-07-28T05:02:33.557+00:00,3.71,purple,mid,156.743,chain:72ad1b032555,live-feed,2026-07-28T05:02:33.557+00:00
50643,aviator,2026-07-28T05:02:34.226+00:00,1.23,"rgb(52, 180, 255)",floor,108.96,momento_rounds_aviator_1785214954226.json,file,2026-07-28T05:02:36.343+00:00
50644,aviator,2026-07-28T05:02:39.504+00:00,1.55,blue,low,118.968,chain:987a1843215d,live-feed,2026-07-28T05:02:39.504+00:00
50645,aviator,2026-07-28T05:02:46.719+00:00,1.4,blue,floor,114.563,chain:526b7a0a60ad,live-feed,2026-07-28T05:02:46.719+00:00
50646,aviator,2026-07-28T05:02:53.894+00:00,3.08,purple,mid,148.688,chain:614f4fbb34b6,live-feed,2026-07-28T05:02:53.894+00:00
50647,aviator,2026-07-28T05:03:00.528+00:00,2.01,purple,base,130.216,chain:1888fbffee43,live-feed,2026-07-28T05:03:00.528+00:00
50648,aviator,2026-07-28T05:03:03.489+00:00,5.38,"rgb(145, 62, 248)",high,172.828,momento_rounds_aviator_1785214983489.json,file,2026-07-28T05:03:04.839+00:00
50649,aviator,2026-07-28T05:03:07.913+00:00,2.56,purple,base,140.684,chain:4898a168ddd2,live-feed,2026-07-28T05:03:07.913+00:00
50650,aviator,2026-07-28T05:03:14.804+00:00,2.57,purple,base,140.853,chain:35a2320610fb,live-feed,2026-07-28T05:03:14.805+00:00
50651,aviator,2026-07-28T05:03:22.106+00:00,1.96,blue,low,129.126,chain:295dd4a0de9b,live-feed,2026-07-28T05:03:22.106+00:00
50652,aviator,2026-07-28T05:03:25.662+00:00,3.07,"rgb(145, 62, 248)",mid,148.547,momento_rounds_aviator_1785215005662.json,file,2026-07-28T05:03:27.331+00:00
50653,aviator,2026-07-28T05:03:29.204+00:00,1.0,blue,dust,100.0,chain:7cda3956ca09,live-feed,2026-07-28T05:03:29.204+00:00
50654,aviator,2026-07-28T05:03:36.261+00:00,2.48,purple,base,139.31,chain:61f8f9136c16,live-feed,2026-07-28T05:03:36.261+00:00
50655,aviator,2026-07-28T05:03:44.643+00:00,4.91,purple,mid,168.872,chain:3d802f310730,live-feed,2026-07-28T05:03:44.643+00:00
50656,aviator,2026-07-28T05:03:52.175+00:00,1.88,blue,low,127.322,chain:dfa9de582277,live-feed,2026-07-28T05:03:52.175+00:00
50657,aviator,2026-07-28T05:03:57.139+00:00,3.17,purple,mid,149.934,chain:8d15a31b6d4c,live-feed,2026-07-28T05:03:57.139+00:00
50658,aviator,2026-07-28T05:03:59.317+00:00,7.44,"rgb(145, 62, 248)",high,186.859,momento_rounds_aviator_1785215039317.json,file,2026-07-28T05:03:59.800+00:00
50659,aviator,2026-07-28T05:04:04.151+00:00,5.99,purple,high,177.477,chain:74cccfedfafc,live-feed,2026-07-28T05:04:04.151+00:00
50660,aviator,2026-07-28T05:04:08.516+00:00,19.69,pink,ignition,228.982,chain:26cc226305c6,live-feed,2026-07-28T05:04:08.516+00:00
50661,aviator,2026-07-28T05:04:13.162+00:00,1.43,"rgb(52, 180, 255)",floor,115.48,momento_rounds_aviator_1785215053162.json,file,2026-07-28T05:04:14.257+00:00
50662,aviator,2026-07-28T05:04:15.525+00:00,1.0,blue,dust,100.0,chain:194327f8b09e,live-feed,2026-07-28T05:04:15.525+00:00
50663,aviator,2026-07-28T05:04:22.385+00:00,1.75,blue,low,124.221,chain:708b867ebd7c,live-feed,2026-07-28T05:04:22.385+00:00
50664,aviator,2026-07-28T05:04:29.932+00:00,1.31,blue,floor,111.687,chain:a9c9b38ab38f,live-feed,2026-07-28T05:04:29.932+00:00
50665,aviator,2026-07-28T05:04:37.227+00:00,3.15,purple,mid,149.661,chain:0dab72264b4a,live-feed,2026-07-28T05:04:37.227+00:00
50666,aviator,2026-07-28T05:04:41.906+00:00,22.28,pink,moonshot,234.33,chain:bec78f7f9b73,live-feed,2026-07-28T05:04:41.906+00:00
50667,aviator,2026-07-28T05:04:47.637+00:00,1.02,blue,dust,100.857,chain:806a1eb53f2d,live-feed,2026-07-28T05:04:47.637+00:00
50668,aviator,2026-07-28T05:04:55.962+00:00,3.42,purple,mid,153.22,chain:b6bc269a90d5,live-feed,2026-07-28T05:04:55.962+00:00
50669,aviator,2026-07-28T05:05:02.342+00:00,1.18,blue,dust,107.164,chain:c458657493dd,live-feed,2026-07-28T05:05:02.342+00:00
50670,aviator,2026-07-28T05:05:08.118+00:00,1.07,blue,dust,102.928,chain:9beef11577b0,live-feed,2026-07-28T05:05:08.118+00:00
50671,aviator,2026-07-28T05:05:12.834+00:00,1.17,blue,dust,106.795,chain:dfb7b44f7adc,live-feed,2026-07-28T05:05:12.834+00:00
50672,aviator,2026-07-28T05:05:18.186+00:00,1.74,blue,low,123.973,chain:c4d966a426f8,live-feed,2026-07-28T05:05:18.186+00:00
50673,aviator,2026-07-28T05:05:25.900+00:00,2.4,purple,base,137.891,chain:dfe38fedba78,live-feed,2026-07-28T05:05:25.900+00:00
50674,aviator,2026-07-28T05:05:26.971+00:00,202.58,"rgb(192, 23, 180)",cosmic,329.87,momento_rounds_aviator_1785215126971.json,file,2026-07-28T05:05:28.763+00:00
50675,aviator,2026-07-28T05:05:33.764+00:00,7.67,purple,high,188.177,chain:6dbb2f746174,live-feed,2026-07-28T05:05:33.764+00:00
50676,aviator,2026-07-28T05:05:38.663+00:00,1.01,blue,dust,100.431,chain:d81271c0466a,live-feed,2026-07-28T05:05:38.663+00:00
50677,aviator,2026-07-28T05:05:40.148+00:00,1.35,"rgb(52, 180, 255)",floor,112.989,momento_rounds_aviator_1785215140148.json,file,2026-07-28T05:05:41.152+00:00
50678,aviator,2026-07-28T05:05:44.858+00:00,1.55,blue,low,118.968,chain:923f23f2f39a,live-feed,2026-07-28T05:05:44.858+00:00
50679,aviator,2026-07-28T05:05:50.726+00:00,1.85,blue,low,126.626,chain:57651f3a90bb,live-feed,2026-07-28T05:05:50.726+00:00
50680,aviator,2026-07-28T05:05:57.965+00:00,1.05,blue,dust,102.112,chain:c25d58b622be,live-feed,2026-07-28T05:05:57.965+00:00
50681,aviator,2026-07-28T05:06:03.083+00:00,2.56,purple,base,140.684,chain:d2f7141d2a31,live-feed,2026-07-28T05:06:03.083+00:00
50682,aviator,2026-07-28T05:06:10.371+00:00,10.1,pink,ignition,200.089,chain:36f2febecb89,live-feed,2026-07-28T05:06:10.371+00:00
50683,aviator,2026-07-28T05:06:14.771+00:00,4.57,purple,mid,165.766,chain:3e0008aafe16,live-feed,2026-07-28T05:06:14.771+00:00
50684,aviator,2026-07-28T05:06:14.444+00:00,7.72,"rgb(145, 62, 248)",high,188.458,momento_rounds_aviator_1785215174444.json,file,2026-07-28T05:06:15.658+00:00
50685,aviator,2026-07-28T05:06:22.199+00:00,2.01,purple,base,130.216,chain:52fd3d0bfc71,live-feed,2026-07-28T05:06:22.199+00:00
50686,aviator,2026-07-28T05:06:30.441+00:00,1.12,blue,dust,104.905,chain:af3c388e870b,live-feed,2026-07-28T05:06:30.441+00:00
50687,aviator,2026-07-28T05:06:31.623+00:00,1.81,"rgb(52, 180, 255)",low,125.68,momento_rounds_aviator_1785215191623.json,file,2026-07-28T05:06:32.148+00:00
50688,aviator,2026-07-28T05:06:36.719+00:00,1.54,blue,low,118.688,chain:ae1a14f53310,live-feed,2026-07-28T05:06:36.719+00:00
50689,aviator,2026-07-28T05:06:40.737+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,momento_rounds_aviator_1785215200737.json,file,2026-07-28T05:06:42.660+00:00
50690,aviator,2026-07-28T05:06:45.010+00:00,1.69,blue,low,122.711,chain:dde3630dd45c,live-feed,2026-07-28T05:06:45.010+00:00
50691,aviator,2026-07-28T05:06:50.591+00:00,25.67,pink,moonshot,240.46,chain:258b3bccb34a,live-feed,2026-07-28T05:06:50.591+00:00
50692,aviator,2026-07-28T05:06:50.871+00:00,1.07,"rgb(52, 180, 255)",dust,102.928,momento_rounds_aviator_1785215210871.json,file,2026-07-28T05:06:51.144+00:00
50693,aviator,2026-07-28T05:06:58.385+00:00,8.87,purple,high,194.468,chain:034e0da51287,live-feed,2026-07-28T05:06:58.385+00:00
50694,aviator,2026-07-28T05:07:05.808+00:00,1.16,blue,dust,106.424,chain:27b629b0db8b,live-feed,2026-07-28T05:07:05.808+00:00
50695,aviator,2026-07-28T05:07:05.943+00:00,1.58,"rgb(52, 180, 255)",low,119.798,momento_rounds_aviator_1785215225943.json,file,2026-07-28T05:07:07.585+00:00
50696,aviator,2026-07-28T05:07:11.191+00:00,2.93,purple,base,146.527,chain:5282b7cca275,live-feed,2026-07-28T05:07:11.192+00:00
50697,aviator,2026-07-28T05:07:15.606+00:00,1.66,blue,low,121.935,chain:3f0a008de2a6,live-feed,2026-07-28T05:07:15.606+00:00
50698,aviator,2026-07-28T05:07:22.750+00:00,2.55,purple,base,140.515,chain:87ca821ce42d,live-feed,2026-07-28T05:07:22.750+00:00
50699,aviator,2026-07-28T05:07:25.093+00:00,2.28,"rgb(145, 62, 248)",base,135.671,momento_rounds_aviator_1785215245093.json,file,2026-07-28T05:07:26.061+00:00
50700,aviator,2026-07-28T05:07:28.736+00:00,1.12,blue,dust,104.905,chain:b616f08f48d7,live-feed,2026-07-28T05:07:28.736+00:00
50701,aviator,2026-07-28T05:07:33.937+00:00,1.23,blue,floor,108.96,chain:8fb2c3e68f57,live-feed,2026-07-28T05:07:33.937+00:00
50702,aviator,2026-07-28T05:07:39.143+00:00,1.34,"rgb(52, 180, 255)",floor,112.667,momento_rounds_aviator_1785215259143.json,file,2026-07-28T05:07:40.532+00:00
50703,aviator,2026-07-28T05:07:41.242+00:00,1.05,blue,dust,102.112,chain:da9b5f95f49d,live-feed,2026-07-28T05:07:41.242+00:00
50704,aviator,2026-07-28T05:07:48.777+00:00,2.63,purple,base,141.852,chain:3f1308bad6f7,live-feed,2026-07-28T05:07:48.777+00:00
50705,aviator,2026-07-28T05:07:56.497+00:00,58.68,pink,mega,276.244,chain:c79e06c18037,live-feed,2026-07-28T05:07:56.497+00:00
50706,aviator,2026-07-28T05:08:03.006+00:00,1.06,blue,dust,102.522,chain:23470dec5908,live-feed,2026-07-28T05:08:03.007+00:00
50707,aviator,2026-07-28T05:08:08.210+00:00,47.73,pink,moonshot,267.305,chain:932f466d6cd6,live-feed,2026-07-28T05:08:08.210+00:00
50708,aviator,2026-07-28T05:08:14.435+00:00,1.17,blue,dust,106.795,chain:af71ad020d78,live-feed,2026-07-28T05:08:14.435+00:00
50709,aviator,2026-07-28T05:08:22.507+00:00,1.01,blue,dust,100.431,chain:40fc2d7984e1,live-feed,2026-07-28T05:08:22.507+00:00
50710,aviator,2026-07-28T05:08:27.556+00:00,5.94,purple,high,177.114,chain:5f7b81d71cb4,live-feed,2026-07-28T05:08:27.556+00:00
50711,aviator,2026-07-28T05:08:33.604+00:00,1.49,blue,floor,117.259,chain:b6693374f5ca,live-feed,2026-07-28T05:08:33.604+00:00
50712,aviator,2026-07-28T05:08:36.920+00:00,56.38,"rgb(192, 23, 180)",mega,274.513,momento_rounds_aviator_1785215316920.json,file,2026-07-28T05:08:37.199+00:00
50713,aviator,2026-07-28T05:08:41.646+00:00,1.44,blue,floor,115.782,chain:935487ad582a,live-feed,2026-07-28T05:08:41.646+00:00
50714,aviator,2026-07-28T05:08:46.789+00:00,5.22,purple,high,171.521,chain:e30d3f68753f,live-feed,2026-07-28T05:08:46.789+00:00
50715,aviator,2026-07-28T05:08:53.691+00:00,1.32,blue,floor,112.016,chain:60481254ab86,live-feed,2026-07-28T05:08:53.691+00:00
50716,aviator,2026-07-28T05:09:01.131+00:00,3.48,"rgb(145, 62, 248)",mid,153.973,momento_rounds_aviator_1785215341131.json,file,2026-07-28T05:09:01.676+00:00
50717,aviator,2026-07-28T05:09:01.934+00:00,9.69,purple,high,198.295,chain:070bd4947b53,live-feed,2026-07-28T05:09:01.934+00:00
50718,aviator,2026-07-28T05:09:06.490+00:00,3.6,purple,mid,155.44,chain:2ee74cd59d09,live-feed,2026-07-28T05:09:06.491+00:00
50719,aviator,2026-07-28T05:09:11.298+00:00,1.02,"rgb(52, 180, 255)",dust,100.857,momento_rounds_aviator_1785215351298.json,file,2026-07-28T05:09:12.332+00:00
50720,aviator,2026-07-28T05:09:14.821+00:00,1.0,blue,dust,100.0,chain:8c21821312a9,live-feed,2026-07-28T05:09:14.821+00:00
50721,aviator,2026-07-28T05:09:20.929+00:00,2.67,purple,base,142.505,chain:5de47eee5bb7,live-feed,2026-07-28T05:09:20.929+00:00
50722,aviator,2026-07-28T05:09:27.830+00:00,3.75,purple,mid,157.207,chain:a362389f4aa3,live-feed,2026-07-28T05:09:27.830+00:00
50723,aviator,2026-07-28T05:09:35.444+00:00,2.01,purple,base,130.216,chain:c6565d60d53a,live-feed,2026-07-28T05:09:35.444+00:00
50724,aviator,2026-07-28T05:09:40.381+00:00,1.69,blue,low,122.711,chain:fa106eac958c,live-feed,2026-07-28T05:09:40.381+00:00
50725,aviator,2026-07-28T05:09:46.397+00:00,1.71,blue,low,123.22,chain:b49a618a58b4,live-feed,2026-07-28T05:09:46.397+00:00
50726,aviator,2026-07-28T05:09:51.102+00:00,12.11,"rgb(192, 23, 180)",ignition,207.944,momento_rounds_aviator_1785215391102.json,file,2026-07-28T05:09:52.795+00:00
50727,aviator,2026-07-28T05:09:53.753+00:00,2.6,purple,base,141.355,chain:983bc68cec80,live-feed,2026-07-28T05:09:53.753+00:00
50728,aviator,2026-07-28T05:09:58.024+00:00,1.64,blue,low,121.411,chain:e52ece3dad67,live-feed,2026-07-28T05:09:58.025+00:00
50729,aviator,2026-07-28T05:10:05.131+00:00,2.48,purple,base,139.31,chain:008a18fbf6b5,live-feed,2026-07-28T05:10:05.131+00:00
50730,aviator,2026-07-28T05:10:10.344+00:00,1.54,blue,low,118.688,chain:aa6953dc485f,live-feed,2026-07-28T05:10:10.344+00:00
50731,aviator,2026-07-28T05:10:10.284+00:00,2.4,"rgb(145, 62, 248)",base,137.891,momento_rounds_aviator_1785215410284.json,file,2026-07-28T05:10:11.262+00:00
50732,aviator,2026-07-28T05:10:16.683+00:00,2.55,purple,base,140.515,chain:f470f9d507ac,live-feed,2026-07-28T05:10:16.683+00:00
50733,aviator,2026-07-28T05:10:21.199+00:00,1.4,blue,floor,114.563,chain:39d9499d89f1,live-feed,2026-07-28T05:10:21.199+00:00
50734,aviator,2026-07-28T05:10:25.563+00:00,1.34,blue,floor,112.667,chain:07022e51f66a,live-feed,2026-07-28T05:10:25.563+00:00
50735,aviator,2026-07-28T05:10:30.455+00:00,6.66,purple,high,182.066,chain:c57e9cf6c50e,live-feed,2026-07-28T05:10:30.456+00:00
50736,aviator,2026-07-28T05:10:38.219+00:00,2.18,purple,base,133.73,chain:06127c48a764,live-feed,2026-07-28T05:10:38.219+00:00
50737,aviator,2026-07-28T05:10:42.566+00:00,1.65,blue,low,121.674,chain:387c3cd329e3,live-feed,2026-07-28T05:10:42.566+00:00
50738,aviator,2026-07-28T05:10:49.838+00:00,1.35,blue,floor,112.989,chain:73a8cb42c232,live-feed,2026-07-28T05:10:49.839+00:00
50739,aviator,2026-07-28T05:10:51.588+00:00,13.66,"rgb(192, 23, 180)",ignition,213.157,momento_rounds_aviator_1785215451588.json,file,2026-07-28T05:10:53.710+00:00
50740,aviator,2026-07-28T05:10:54.929+00:00,9.0,purple,high,195.098,chain:a2c798ec9ebc,live-feed,2026-07-28T05:10:54.929+00:00
50741,aviator,2026-07-28T05:10:59.583+00:00,4.49,purple,mid,165.001,chain:dd904c8fbcbe,live-feed,2026-07-28T05:10:59.583+00:00
50742,aviator,2026-07-28T05:11:07.670+00:00,1.15,blue,dust,106.049,chain:c6607b83a3bd,live-feed,2026-07-28T05:11:07.670+00:00
50743,aviator,2026-07-28T05:11:15.411+00:00,7.87,purple,high,189.291,chain:59afe6c41b50,live-feed,2026-07-28T05:11:15.411+00:00
50744,aviator,2026-07-28T05:11:23.517+00:00,2.25,purple,base,135.098,chain:96acbaf3854f,live-feed,2026-07-28T05:11:23.517+00:00
50745,aviator,2026-07-28T05:11:27.758+00:00,1.28,blue,floor,110.684,chain:dc20d1be3b21,live-feed,2026-07-28T05:11:27.758+00:00
50746,aviator,2026-07-28T05:11:34.518+00:00,1.22,blue,floor,108.606,chain:1145939d2b81,live-feed,2026-07-28T05:11:34.518+00:00
50747,aviator,2026-07-28T05:11:40.049+00:00,2.78,purple,base,144.253,chain:9ff29d78b733,live-feed,2026-07-28T05:11:40.049+00:00
50748,aviator,2026-07-28T05:11:46.313+00:00,7.59,purple,high,187.723,chain:4294b8e914cf,live-feed,2026-07-28T05:11:46.314+00:00
50749,aviator,2026-07-28T05:11:47.245+00:00,44.78,"rgb(192, 23, 180)",moonshot,264.543,momento_rounds_aviator_1785215507245.json,file,2026-07-28T05:11:48.220+00:00
50750,aviator,2026-07-28T05:11:54.566+00:00,3.91,purple,mid,159.015,chain:1447d7e707ac,live-feed,2026-07-28T05:11:54.567+00:00
50751,aviator,2026-07-28T05:12:00.469+00:00,2.06,purple,base,131.279,chain:b65739f3aeb3,live-feed,2026-07-28T05:12:00.470+00:00
50752,aviator,2026-07-28T05:12:06.567+00:00,3.38,purple,mid,152.711,chain:056c642ca0ab,live-feed,2026-07-28T05:12:06.568+00:00
50753,aviator,2026-07-28T05:12:11.925+00:00,4.27,purple,mid,162.827,chain:35b87df6dd85,live-feed,2026-07-28T05:12:11.926+00:00
50754,aviator,2026-07-28T05:12:17.194+00:00,1.96,blue,low,129.126,chain:d14db8bc0c41,live-feed,2026-07-28T05:12:17.194+00:00
50755,aviator,2026-07-28T05:12:18.749+00:00,6.33,"rgb(145, 62, 248)",high,179.866,momento_rounds_aviator_1785215538749.json,file,2026-07-28T05:12:20.706+00:00
50756,aviator,2026-07-28T05:12:25.538+00:00,61.63,pink,mega,278.367,chain:6e7235b238e0,live-feed,2026-07-28T05:12:25.538+00:00
50757,aviator,2026-07-28T05:12:33.643+00:00,3.4,purple,mid,152.966,chain:36149bc36e9b,live-feed,2026-07-28T05:12:33.644+00:00
50758,aviator,2026-07-28T05:12:41.575+00:00,1.38,blue,floor,113.94,chain:0cb522328e88,live-feed,2026-07-28T05:12:41.575+00:00
50759,aviator,2026-07-28T05:12:46.619+00:00,6.39,purple,high,180.274,chain:f092ce28e011,live-feed,2026-07-28T05:12:46.619+00:00
50760,aviator,2026-07-28T05:12:51.855+00:00,1.0,blue,dust,100.0,chain:dc672425983b,live-feed,2026-07-28T05:12:51.855+00:00
50761,aviator,2026-07-28T05:12:59.817+00:00,1.02,blue,dust,100.857,chain:ddd947b4ab68,live-feed,2026-07-28T05:12:59.817+00:00
50762,aviator,2026-07-28T05:13:05.385+00:00,19.59,"rgb(192, 23, 180)",ignition,228.761,momento_rounds_aviator_1785215585385.json,file,2026-07-28T05:13:07.168+00:00
50763,aviator,2026-07-28T05:13:07.596+00:00,4.04,purple,mid,160.431,chain:747a13102fcc,live-feed,2026-07-28T05:13:07.596+00:00
50764,aviator,2026-07-28T05:13:14.093+00:00,1.54,blue,low,118.688,chain:9e313021138e,live-feed,2026-07-28T05:13:14.093+00:00
50765,aviator,2026-07-28T05:13:18.609+00:00,15.37,pink,ignition,218.261,chain:bd98f4497e88,live-feed,2026-07-28T05:13:18.610+00:00
50766,aviator,2026-07-28T05:13:25.768+00:00,1.01,blue,dust,100.431,chain:890a16bf15a3,live-feed,2026-07-28T05:13:25.768+00:00
50767,aviator,2026-07-28T05:13:30.006+00:00,1.08,blue,dust,103.331,chain:e8ad140ec79f,live-feed,2026-07-28T05:13:30.006+00:00
50768,aviator,2026-07-28T05:13:29.634+00:00,3.13,"rgb(145, 62, 248)",mid,149.385,momento_rounds_aviator_1785215609634.json,file,2026-07-28T05:13:31.616+00:00
50769,aviator,2026-07-28T05:13:35.522+00:00,2.15,purple,base,133.13,chain:de93553aa34a,live-feed,2026-07-28T05:13:35.522+00:00
50770,aviator,2026-07-28T05:13:43.086+00:00,2.67,purple,base,142.505,chain:e359dc8d6dc5,live-feed,2026-07-28T05:13:43.086+00:00
50771,aviator,2026-07-28T05:13:48.066+00:00,1.15,blue,dust,106.049,chain:9e7434089546,live-feed,2026-07-28T05:13:48.066+00:00
50772,aviator,2026-07-28T05:13:56.258+00:00,2.26,purple,base,135.29,chain:4cc9f59ca856,live-feed,2026-07-28T05:13:56.258+00:00
50773,aviator,2026-07-28T05:14:02.859+00:00,1.95,blue,low,128.904,chain:dd3e0320871c,live-feed,2026-07-28T05:14:02.859+00:00
50774,aviator,2026-07-28T05:14:10.549+00:00,2.09,purple,base,131.905,chain:e344b75c78cc,live-feed,2026-07-28T05:14:10.549+00:00
50775,aviator,2026-07-28T05:14:16.532+00:00,2.82,purple,base,144.871,chain:462584e76e72,live-feed,2026-07-28T05:14:16.532+00:00
